recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
13.0,7,5409.120000000001,1,3,1,131,5,silver,Male,99,1992-11-20,Financial Services,Affluent Customer,1,7.0,29.532458778393995,30,83012 Dapin Lane,4300,QLD,Australia,4,Becoming Loyal
102.0,6,3187.84,4,3,3,433,10,basic,Female,7,1997-08-05,Retail,Affluent Customer,0,3.0,24.82599663338075,20,8 Haas Park,2074,NSW,Australia,10,Losing
32.0,3,2181.3500000000004,2,4,2,242,8,bronze,Male,40,1971-12-13,Manufacturing,High Net Worth,1,7.0,50.471971567842104,50,50 Meadow Ridge Way,2880,NSW,Australia,1,High Risk
8.0,7,3547.68,1,3,3,133,7,silver,Male,80,1979-12-13,Property,Mass Customer,1,13.0,42.47180729342168,40,3567 Northfield Lane,2430,NSW,Australia,5,Average
23.0,6,2166.17,2,3,2,232,7,bronze,Female,46,1974-05-06,Financial Services,Mass Customer,0,3.0,48.07630293672716,50,0059 Brentwood Road,4560,QLD,Australia,7,Average
15.0,6,2658.8700000000003,1,3,2,132,6,silver,Female,54,1975-06-22,Property,High Net Worth,1,13.0,46.9482852498479,50,4179 Carioca Terrace,2220,NSW,Australia,11,Recent
3.0,5,5329.9800000000005,1,2,1,121,4,silver,Male,73,1981-07-19,Financial Services,Affluent Customer,0,10.0,40.8728696013404,40,59265 Sullivan Junction,3031,VIC,Australia,4,Very Loyal
29.0,4,704.2800000000002,2,4,4,244,10,bronze,Female,42,1979-02-04,Health,Affluent Customer,0,10.0,43.3260342796021,40,7 Warbler Point,2250,NSW,Australia,9,Losing
79.0,4,1519.4700000000003,3,4,4,344,11,basic,Female,2,1978-11-19,Health,Mass Customer,1,8.0,43.53685311914022,40,0 Bay Center,3196,VIC,Australia,6,Inactive
24.0,5,2551.5,2,2,2,222,6,bronze,Male,13,1964-07-22,Manufacturing,Mass Customer,1,12.0,57.86432048671108,60,10878 Waywood Way,4352,QLD,Australia,7,Recent
108.0,3,2608.2800000000007,4,4,2,442,10,basic,Female,4,1974-11-16,Financial Services,Affluent Customer,0,10.0,47.54514897737139,50,362 Mayer Terrace,4680,QLD,Australia,5,Losing
0.0,7,9633.409999999998,1,3,1,131,5,silver,Female,34,1958-11-14,Manufacturing,Mass Customer,0,6.0,63.55095334022621,60,43 Upham Crossing,3143,VIC,Australia,9,Becoming Loyal
146.0,8,3737.9999999999995,4,1,3,413,8,basic,Male,90,1966-02-22,Manufacturing,High Net Worth,0,6.0,56.27633442265774,60,0 Superior Drive,2747,NSW,Australia,8,High Risk
58.0,9,6631.870000000001,3,1,1,311,5,basic,Female,82,1981-11-29,Entertainment,Mass Customer,0,16.0,40.50872796941093,40,5484 Hagan Crossing,3021,VIC,Australia,7,Becoming Loyal
15.0,4,2650.53,1,4,2,142,7,silver,Female,61,1978-02-13,Health,Mass Customer,1,21.0,44.30072917409001,40,7451 Jana Lane,2138,NSW,Australia,8,Average
7.0,9,7283.860000000001,1,1,1,111,3,gold,Male,7,1957-02-04,Property,Affluent Customer,1,19.0,65.32511708075477,70,7 Havey Point,4005,QLD,Australia,2,Platinum
28.0,8,4369.02,2,1,1,211,4,bronze,Male,45,1966-04-20,Manufacturing,Mass Customer,1,11.0,56.120273723259395,60,32 Steensland Plaza,2233,NSW,Australia,9,Very Loyal
18.0,3,1295.91,1,4,4,144,9,silver,Female,38,1963-06-24,Entertainment,Affluent Customer,1,16.0,58.94305584746455,60,107 Elmside Parkway,4811,QLD,Australia,5,Evasive
11.0,5,1481.12,1,2,4,124,7,silver,Male,71,1964-01-13,Argiculture,Mass Customer,1,11.0,58.387260725045884,60,2 Gina Junction,2085,NSW,Australia,11,Average
27.0,8,6287.29,2,1,1,211,4,bronze,Male,56,1976-10-01,Financial Services,Mass Customer,0,5.0,45.66968267758426,50,4 Londonderry Lane,3084,VIC,Australia,10,Very Loyal
52.0,9,2008.2699999999998,3,1,2,312,6,basic,Male,18,1958-12-01,Financial Services,Mass Customer,1,6.0,63.504408921107405,60,39716 Vera Junction,3170,VIC,Australia,9,Recent
27.0,5,3342.02,2,2,3,223,7,bronze,Male,57,1994-10-31,Property,High Net Worth,0,5.0,27.588544803432153,30,056 Stone Corner Alley,4078,QLD,Australia,7,Average
22.0,6,2957.03,2,3,3,233,8,bronze,Male,50,1963-11-18,Property,Mass Customer,0,18.0,58.54058351743724,60,19969 5th Parkway,3152,VIC,Australia,9,High Risk
39.0,9,4090.05,2,1,3,213,6,bronze,Female,6,1974-03-04,Manufacturing,Mass Customer,1,5.0,48.248791078167436,50,78 Rockefeller Park,2159,NSW,Australia,10,Recent
187.0,2,1790.41,4,4,4,444,12,basic,Female,21,2001-11-19,IT,Affluent Customer,0,1.0,20.53569635342976,20,417 Transport Trail,4503,QLD,Australia,4,Lost
28.0,10,7534.4800000000005,2,1,1,211,4,bronze,Male,13,1996-05-14,Financial Services,High Net Worth,1,6.0,26.0525789725116,30,6327 Lunder Crossing,4655,QLD,Australia,4,Very Loyal
56.0,5,1595.7299999999998,3,2,4,324,9,basic,Male,82,1957-11-29,Health,Mass Customer,0,6.0,64.50922079267218,60,811 Tony Road,4220,QLD,Australia,9,Evasive
3.0,8,3889.3900000000003,1,1,3,113,5,silver,Female,37,1974-06-24,Retail,High Net Worth,1,18.0,47.94214549338472,50,0 Northport Court,4012,QLD,Australia,3,Becoming Loyal
16.0,4,2152.05,1,4,2,142,7,silver,Female,12,1995-01-12,Financial Services,High Net Worth,1,7.0,27.388677591921994,30,231 Havey Court,2153,NSW,Australia,10,Average
4.0,7,2118.1800000000003,1,3,2,132,6,silver,Female,63,1979-12-09,Manufacturing,High Net Worth,0,16.0,42.482758921449644,40,603 Kenwood Avenue,2070,NSW,Australia,11,Recent
14.0,4,1476.1699999999998,1,4,4,144,9,silver,Female,37,1993-08-06,Property,High Net Worth,1,8.0,28.823340863583972,30,09040 Myrtle Parkway,2015,NSW,Australia,8,Evasive
40.0,6,1688.33,2,3,4,234,9,bronze,Male,9,1964-11-25,Health,Mass Customer,0,7.0,57.51934420383053,60,05241 Shelley Park,2776,NSW,Australia,8,Evasive
15.0,6,4304.11,1,3,1,131,5,silver,Female,79,1954-05-10,Manufacturing,High Net Worth,0,9.0,68.06576199475026,70,7 Pankratz Point,3011,VIC,Australia,8,Becoming Loyal
18.0,6,3865.68,1,3,3,133,7,silver,Female,14,1980-03-10,Manufacturing,Mass Customer,0,14.0,42.2308714768067,40,51 Crescent Oaks Parkway,2761,NSW,Australia,8,Average
20.0,2,1428.06,2,4,4,244,10,bronze,Male,89,1978-09-03,Health,Mass Customer,0,16.0,43.74767195867833,40,49 Emmet Junction,2015,NSW,Australia,11,Losing
1.0,6,3692.0900000000006,1,3,3,133,7,silver,Male,2,1967-12-03,Financial Services,Affluent Customer,0,17.0,54.4994327751222,50,6236 Summerview Terrace,2110,NSW,Australia,12,Average
37.0,3,1587.5500000000002,2,4,4,244,10,bronze,Female,84,1977-03-11,Health,Affluent Customer,0,13.0,45.22887964945912,50,682 Sheridan Avenue,2566,NSW,Australia,9,Losing
116.0,2,1173.8600000000001,4,4,4,444,12,basic,Male,96,1977-11-11,Manufacturing,Mass Customer,0,20.0,44.55809243274693,40,04139 Delladonna Place,2519,NSW,Australia,7,Lost
26.0,5,3906.0300000000007,2,2,3,223,7,bronze,Male,99,1973-08-14,Entertainment,Mass Customer,0,18.0,48.80184829357912,50,2 Scott Circle,2506,NSW,Australia,9,Average
77.0,5,3719.75,3,2,3,323,8,basic,Female,59,1986-05-25,Manufacturing,High Net Worth,0,12.0,36.024036291963746,40,92253 Kensington Drive,2209,NSW,Australia,7,High Risk
60.0,5,1811.84,3,2,2,322,7,basic,Male,30,1966-03-06,Property,High Net Worth,0,19.0,56.24347953857388,60,93 Westend Terrace,2116,NSW,Australia,10,Average
36.0,11,5319.63,2,1,1,211,4,bronze,Female,74,1954-06-24,Property,High Net Worth,0,11.0,67.94255617943577,70,4 5th Point,2075,NSW,Australia,11,Very Loyal
45.0,4,2344.5200000000004,2,4,2,242,8,bronze,Male,48,1995-08-05,Financial Services,Mass Customer,1,3.0,26.82740665548935,30,11667 Blackbird Street,2226,NSW,Australia,10,High Risk
141.0,6,3157.59,4,3,3,433,10,basic,Female,94,1987-11-11,Retail,Mass Customer,0,12.0,34.5592560432249,30,0 Sommers Circle,2145,NSW,Australia,9,Losing
17.0,6,2187.0900000000006,1,3,2,132,6,silver,Male,34,1986-08-08,Property,Mass Customer,0,13.0,35.81869326643961,40,2 Northridge Street,2508,NSW,Australia,10,Recent
11.0,9,5763.13,1,1,1,111,3,gold,Female,71,1969-08-12,Retail,High Net Worth,0,12.0,52.8074062448033,50,816 Spohn Center,2036,NSW,Australia,10,Platinum
2.0,11,4685.820000000001,1,1,1,111,3,gold,Female,30,1976-12-26,Health,Mass Customer,0,15.0,45.43422267498325,50,98 Service Court,2018,NSW,Australia,8,Platinum
6.0,4,2434.64,1,4,2,142,7,silver,Male,79,1954-10-30,Health,Affluent Customer,0,14.0,67.59210408254124,70,6 Morning Park,3666,VIC,Australia,2,Average
26.0,8,3635.04,2,1,3,213,6,bronze,Male,18,1974-03-07,Property,High Net Worth,1,11.0,48.24057735714647,50,4263 Hanson Place,2021,NSW,Australia,11,Recent
1.0,9,5928.23,1,1,1,111,3,gold,Male,62,1992-12-13,Health,Affluent Customer,0,3.0,29.469486917233258,30,95 Eliot Street,4514,QLD,Australia,3,Platinum
88.0,6,2338.2099999999996,3,3,2,332,8,basic,Male,49,1989-07-28,IT,High Net Worth,1,15.0,32.84806416385708,30,0 Westend Park,2525,NSW,Australia,9,High Risk
47.0,4,1922.8199999999997,3,4,2,342,9,basic,Male,94,1987-05-09,Entertainment,Mass Customer,0,20.0,35.06850674652476,40,39988 Porter Pass,4152,QLD,Australia,7,Evasive
131.0,7,2558.6999999999994,4,3,2,432,9,basic,Male,17,1992-03-20,Property,Affluent Customer,0,8.0,30.20324599510618,30,0796 Melody Park,2200,NSW,Australia,9,Evasive
74.0,5,2193.55,3,2,2,322,7,basic,Female,94,1976-09-02,Manufacturing,High Net Worth,1,14.0,45.74908198078693,50,2914 Vahlen Lane,2250,NSW,Australia,8,Average
194.0,3,3269.2,4,4,3,443,11,basic,Male,57,1974-11-25,Retail,Affluent Customer,0,8.0,47.520507814308495,50,65 Kinsman Trail,3023,VIC,Australia,6,Inactive
12.0,5,2213.0199999999995,1,2,2,122,5,silver,Female,6,2001-09-26,Financial Services,Affluent Customer,0,1.0,20.68354333180714,20,07227 Hoard Terrace,3500,VIC,Australia,1,Becoming Loyal
27.0,9,3174.16,2,1,3,213,6,bronze,Female,63,1991-02-28,Manufacturing,High Net Worth,0,9.0,31.260078099803742,30,25503 Evergreen Drive,4300,QLD,Australia,5,Recent
112.0,7,4913.16,4,3,1,431,8,basic,Female,62,1983-05-06,Financial Services,High Net Worth,1,13.0,39.07680260475594,40,2 2nd Plaza,2283,NSW,Australia,4,High Risk
134.0,7,3193.3199999999997,4,3,3,433,10,basic,Female,76,1978-04-15,Health,Affluent Customer,1,12.0,44.13371684666371,40,122 Melrose Drive,2102,NSW,Australia,10,Losing
47.0,9,2236.13,3,1,2,312,6,basic,Male,65,1992-09-13,IT,High Net Worth,0,9.0,29.718636454869213,30,37024 Anniversary Place,2204,NSW,Australia,11,Recent
31.0,6,2963.2300000000005,2,3,3,233,8,bronze,Male,53,1988-04-15,Health,Mass Customer,1,13.0,34.13214255013469,30,91141 Huxley Parkway,2040,NSW,Australia,10,High Risk
38.0,4,1210.0,2,4,4,244,10,bronze,Female,88,1977-12-24,Financial Services,Affluent Customer,1,10.0,44.440362431446424,40,04 Fallview Trail,2749,NSW,Australia,8,Losing
62.0,5,2597.6400000000003,3,2,2,322,7,basic,Female,39,1983-01-24,Property,Mass Customer,1,13.0,39.35606911946876,40,8029 Gulseth Center,2304,NSW,Australia,7,Average
17.0,5,1191.29,1,2,4,124,7,silver,Female,82,1997-05-11,Health,Mass Customer,1,1.0,25.061456635981763,30,77248 Columbus Drive,2340,NSW,Australia,7,Average
41.0,7,6780.950000000001,2,3,1,231,6,bronze,Female,98,1961-09-22,Retail,Mass Customer,0,14.0,60.69531633193719,60,0850 Schmedeman Drive,3580,VIC,Australia,1,Recent
57.0,11,6813.82,3,1,1,311,5,basic,Female,2,1954-01-15,IT,Mass Customer,0,5.0,68.38062130055394,70,131 Northfield Parkway,3355,VIC,Australia,2,Becoming Loyal
0.0,5,1728.6599999999999,1,2,4,124,7,silver,Female,16,1975-05-07,Health,High Net Worth,1,21.0,47.074228972169365,50,5130 Manley Court,2287,NSW,Australia,7,Average
92.0,5,3650.5300000000007,4,2,3,423,9,basic,Female,70,1966-02-08,Manufacturing,Affluent Customer,1,19.0,56.31466512075558,60,879 Coolidge Point,2324,NSW,Australia,5,Evasive
18.0,5,1642.58,1,2,4,124,7,silver,Female,24,1992-05-03,Manufacturing,High Net Worth,0,9.0,30.082778086798687,30,6759 Nevada Point,2323,NSW,Australia,6,Average
27.0,4,2124.65,2,4,2,242,8,bronze,Female,70,1983-07-22,Health,High Net Worth,1,3.0,38.86598376521782,40,8208 Parkside Point,2320,NSW,Australia,6,High Risk
8.0,9,3381.4100000000003,1,1,3,113,5,silver,Female,47,1979-08-30,Health,High Net Worth,1,22.0,42.75928752915548,40,15 Straubel Way,4680,QLD,Australia,2,Becoming Loyal
10.0,5,2117.8599999999997,1,2,2,122,5,silver,Male,97,1977-12-23,Health,High Net Worth,1,10.0,44.44310033845341,40,42067 Duke Terrace,2031,NSW,Australia,10,Becoming Loyal
46.0,7,3476.9399999999996,3,3,3,333,9,basic,Female,89,1985-11-19,Health,High Net Worth,0,7.0,36.536024902270604,40,50 Everett Way,2064,NSW,Australia,9,Evasive
48.0,4,1025.2999999999997,3,4,4,344,11,basic,Male,31,1977-12-07,Health,Mass Customer,0,11.0,44.48690685056523,40,454 Green Ridge Avenue,2176,NSW,Australia,10,Inactive
79.0,4,2692.9100000000003,3,4,2,342,9,basic,Male,74,1965-10-05,Retail,High Net Worth,1,18.0,56.65964140363614,60,19220 Evergreen Crossing,3195,VIC,Australia,9,Evasive
32.0,4,1742.83,2,4,4,244,10,bronze,Female,69,1989-07-19,Retail,Affluent Customer,0,18.0,32.87270532691998,30,109 Tomscot Avenue,2010,NSW,Australia,10,Losing
69.0,4,2713.19,3,4,2,342,9,basic,Female,60,1978-10-18,Manufacturing,Mass Customer,0,10.0,43.62446614336385,40,92 Lyons Place,2752,NSW,Australia,9,Evasive
168.0,5,1668.85,4,2,4,424,10,basic,Male,55,1954-09-19,Property,Mass Customer,1,9.0,67.70435826982778,70,47 Jana Junction,3802,VIC,Australia,7,Losing
202.0,2,1026.2700000000002,4,4,4,444,12,basic,Female,51,1991-02-13,Financial Services,Mass Customer,0,4.0,31.30114670490857,30,6262 Elgar Avenue,4735,QLD,Australia,2,Lost
91.0,7,3842.0699999999997,4,3,3,433,10,basic,Female,22,1987-06-06,Retail,Mass Customer,1,1.0,34.99184535032908,30,5668 Corscot Circle,2065,NSW,Australia,12,Losing
149.0,4,790.0600000000001,4,4,4,444,12,basic,Female,66,1976-09-15,Health,Mass Customer,1,14.0,45.71348918969608,50,32062 Oak Terrace,3205,VIC,Australia,8,Lost
132.0,6,4126.6,4,3,1,431,8,basic,Male,7,1955-07-27,Health,High Net Worth,0,13.0,66.85286919065435,70,07158 Roth Pass,2165,NSW,Australia,4,High Risk
3.0,6,1107.9499999999998,1,3,4,134,8,silver,Female,47,1990-03-25,Financial Services,Mass Customer,0,22.0,32.19096648217984,30,370 Portage Parkway,3125,VIC,Australia,8,High Risk
14.0,6,2455.93,1,3,2,132,6,silver,Female,0,1981-09-09,Manufacturing,Mass Customer,0,11.0,40.730498436976994,40,34 Kim Center,2036,NSW,Australia,11,Recent
9.0,4,2233.67,1,4,2,142,7,silver,Female,51,1972-12-27,Financial Services,High Net Worth,1,8.0,49.43156690518647,50,36 Vidon Parkway,2798,NSW,Australia,6,Average
69.0,2,624.15,3,4,4,344,11,basic,Male,82,1989-10-27,Argiculture,High Net Worth,1,11.0,32.598914626221124,30,8 Riverside Place,4211,QLD,Australia,5,Inactive
91.0,5,4792.789999999999,4,2,1,421,7,basic,Female,34,1991-02-04,Retail,Mass Customer,0,2.0,31.325787867971467,30,28604 Bellgrove Circle,4508,QLD,Australia,6,Average
133.0,5,3251.42,4,2,3,423,9,basic,Male,38,1986-04-11,Financial Services,High Net Worth,1,9.0,36.14450420027124,40,2 Cottonwood Road,2032,NSW,Australia,11,Evasive
7.0,6,2626.74,1,3,2,132,6,silver,Female,3,1977-11-19,Manufacturing,Mass Customer,0,12.0,44.536189176691025,40,58 Parkside Hill,2117,NSW,Australia,12,Recent
137.0,4,1954.7,4,4,2,442,10,basic,Male,99,1989-08-01,Manufacturing,Affluent Customer,1,11.0,32.83711253582912,30,747 Thackeray Circle,4551,QLD,Australia,7,Losing
138.0,1,1408.91,4,4,4,444,12,basic,Female,41,1985-05-06,Manufacturing,Affluent Customer,0,4.0,37.07539258264734,40,5583 Prairie Rose Trail,2765,NSW,Australia,8,Lost
44.0,4,1808.7299999999996,2,4,2,242,8,bronze,Male,71,1985-09-08,Manufacturing,High Net Worth,0,9.0,36.733154206773776,40,071 Cardinal Point,3064,VIC,Australia,7,High Risk
44.0,9,3924.11,2,1,3,213,6,bronze,Female,43,1970-04-12,Health,High Net Worth,0,10.0,52.142094842105095,50,7169 North Lane,2023,NSW,Australia,9,Recent
40.0,2,605.01,2,4,4,244,10,bronze,Female,63,1971-10-22,Entertainment,Mass Customer,0,4.0,50.61434273220551,50,8207 Cascade Court,3810,VIC,Australia,5,Losing
10.0,5,1991.9300000000003,1,2,2,122,5,silver,Male,80,1989-12-10,Manufacturing,Mass Customer,1,20.0,32.47844671791363,30,00 5th Lane,2830,NSW,Australia,2,Becoming Loyal
8.0,3,2515.29,1,4,2,142,7,silver,Male,34,1972-06-19,Health,High Net Worth,1,17.0,49.954507143521276,50,29886 Crownhardt Crossing,2141,NSW,Australia,8,Average
8.0,4,3599.1800000000003,1,4,3,143,8,silver,Female,33,1959-04-27,Manufacturing,High Net Worth,0,16.0,63.10193659108009,60,1 Drewry Junction,3810,VIC,Australia,7,High Risk
8.0,9,4382.48,1,1,1,111,3,gold,Male,69,1956-08-15,Manufacturing,High Net Worth,0,9.0,65.79877499296377,70,83 Brickson Park Drive,3029,VIC,Australia,8,Platinum
92.0,7,6897.92,4,3,1,431,8,basic,Female,80,1956-09-15,Financial Services,Mass Customer,1,7.0,65.71389987574713,70,95 Almo Junction,2173,NSW,Australia,9,High Risk
156.0,5,3475.8999999999996,4,2,3,423,9,basic,Male,88,1956-06-22,Health,Mass Customer,0,9.0,65.94662197134114,70,08 Golf View Plaza,3199,VIC,Australia,9,Evasive
93.0,2,89.71000000000001,4,4,4,444,12,basic,Female,54,1980-10-10,Manufacturing,High Net Worth,0,19.0,41.64495937731116,40,6170 Buena Vista Way,2320,NSW,Australia,7,Lost
276.0,1,182.81000000000017,4,4,4,444,12,basic,Female,32,1977-03-27,Health,Mass Customer,0,13.0,45.185073137347295,50,0 Orin Place,4506,QLD,Australia,7,Lost
43.0,3,3247.08,2,4,3,243,9,bronze,Female,59,1974-08-15,Argiculture,Mass Customer,1,14.0,47.799774329021325,50,20924 Banding Crossing,2516,NSW,Australia,9,Evasive
80.0,9,2785.04,3,1,2,312,6,basic,Male,36,1969-03-27,Manufacturing,Mass Customer,1,15.0,53.185237411767716,50,91193 Petterle Road,2035,NSW,Australia,11,Recent
33.0,6,2229.2799999999997,2,3,2,232,7,bronze,Female,1,1974-03-17,Financial Services,Mass Customer,0,11.0,48.21319828707659,50,01459 Fremont Place,2747,NSW,Australia,4,Average
123.0,2,239.35000000000002,4,4,4,444,12,basic,Male,19,1973-08-02,Health,High Net Worth,0,18.0,48.83470317766298,50,58 Spenser Circle,3030,VIC,Australia,3,Lost
15.0,9,3660.95,1,1,3,113,5,silver,Male,55,1984-08-18,Health,Affluent Customer,1,12.0,37.78998631147134,40,93 Lawn Park,3152,VIC,Australia,9,Becoming Loyal
25.0,6,4086.2099999999996,2,3,3,233,8,bronze,Male,2,1983-03-09,IT,High Net Worth,0,4.0,39.23560121116127,40,5982 Mosinee Avenue,3340,VIC,Australia,5,High Risk
9.0,4,2208.58,1,4,2,142,7,silver,Female,53,1974-10-02,Health,Mass Customer,1,21.0,47.668354792685875,50,37006 Hoard Circle,3182,VIC,Australia,7,Average
8.0,7,4744.19,1,3,1,131,5,silver,Female,0,1985-02-13,Financial Services,Mass Customer,1,18.0,37.299900957220395,40,06 Corry Pass,2450,NSW,Australia,9,Becoming Loyal
61.0,6,4054.4800000000005,3,3,3,333,9,basic,Female,86,1957-08-16,Health,High Net Worth,0,12.0,64.79670102840598,60,099 Nova Plaza,2227,NSW,Australia,10,Evasive
13.0,5,4570.38,1,2,1,121,4,silver,Male,44,1958-03-17,Financial Services,Affluent Customer,1,6.0,64.21352683591742,60,252 Mockingbird Plaza,2216,NSW,Australia,10,Very Loyal
17.0,6,3186.63,1,3,3,133,7,silver,Male,70,1987-12-22,Manufacturing,Mass Customer,1,13.0,34.44700185593837,30,990 Kensington Park,3796,VIC,Australia,8,Average
20.0,8,3200.15,2,1,3,213,6,bronze,Female,27,1962-08-25,Retail,High Net Worth,1,5.0,59.77264167058207,60,706 Anniversary Alley,3064,VIC,Australia,3,Recent
27.0,9,2200.1099999999997,2,1,2,212,5,bronze,Female,67,1958-04-16,Manufacturing,Affluent Customer,0,12.0,64.13138962570777,60,52 Corben Place,3197,VIC,Australia,10,Becoming Loyal
11.0,4,2158.71,1,4,2,142,7,silver,Female,72,1976-06-01,Manufacturing,Mass Customer,1,10.0,46.00370733243686,50,4270 Loeprich Lane,3064,VIC,Australia,7,Average
80.0,4,2766.2700000000004,3,4,2,342,9,basic,Female,26,1974-02-10,Entertainment,Mass Customer,1,14.0,48.30902503232119,50,2 Clyde Gallagher Drive,2232,NSW,Australia,10,Evasive
9.0,7,3632.1800000000003,1,3,3,133,7,silver,Female,21,1969-05-19,Retail,Affluent Customer,1,18.0,53.040128340397324,50,671 American Ash Way,2365,NSW,Australia,2,Average
71.0,5,3955.91,3,2,3,323,8,basic,Female,32,1971-10-11,Retail,Mass Customer,1,14.0,50.64445970928238,50,93 American Ash Avenue,2747,NSW,Australia,8,High Risk
12.0,10,7204.660000000001,1,1,1,111,3,gold,Male,19,1997-02-09,Health,Mass Customer,0,4.0,25.310606173617717,30,1108 Nevada Junction,4701,QLD,Australia,2,Platinum
1.0,11,10336.77,1,1,1,111,3,gold,Female,19,1977-03-10,Financial Services,Mass Customer,1,11.0,45.231617556466105,50,5 Schurz Place,4350,QLD,Australia,6,Platinum
35.0,6,2020.7300000000002,2,3,2,232,7,bronze,Female,54,1973-06-04,Health,Mass Customer,1,7.0,48.9962396910753,50,82 8th Alley,4210,QLD,Australia,9,Average
21.0,5,1779.6999999999998,2,2,4,224,8,bronze,Male,97,1986-08-05,IT,Mass Customer,1,15.0,35.826906987460575,40,84 Lawn Way,2223,NSW,Australia,9,High Risk
133.0,6,4465.08,4,3,1,431,8,basic,Female,98,1971-09-26,Financial Services,Affluent Customer,1,17.0,50.68552831438721,50,0 Coolidge Avenue,4122,QLD,Australia,8,High Risk
161.0,3,1201.2499999999998,4,4,4,444,12,basic,Female,74,1980-02-16,Financial Services,Mass Customer,0,6.0,42.29384333796743,40,0 Graceland Plaza,2515,NSW,Australia,10,Lost
16.0,5,3498.63,1,2,3,123,6,silver,Female,10,1968-07-24,Health,Mass Customer,0,12.0,53.85876253548689,50,8717 Mandrake Place,4214,QLD,Australia,8,Recent
4.0,8,2357.8,1,1,2,112,4,silver,Female,87,1991-04-11,Manufacturing,Mass Customer,0,12.0,31.145086005510226,30,2 Thierer Lane,3437,VIC,Australia,8,Very Loyal
34.0,6,3618.01,2,3,3,233,8,bronze,Male,25,1984-11-20,Entertainment,High Net Worth,1,12.0,37.53262305281442,40,19507 Red Cloud Park,3338,VIC,Australia,4,High Risk
107.0,6,5296.799999999999,4,3,1,431,8,basic,Male,78,1959-06-03,Manufacturing,High Net Worth,1,7.0,63.00063403182152,60,3 Golf Course Avenue,2203,NSW,Australia,9,High Risk
