recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
4.0,3,2015.72,1,4,2,142,7,silver,Male,93,1971-11-04,Financial Services,Mass Customer,0,14.0,50.57874994111466,50,51529 Cascade Place,3550,VIC,Australia,4,Average
10.0,3,2731.0899999999997,1,4,2,142,7,silver,Male,14,1997-06-22,Health,High Net Worth,0,4.0,24.946464541688247,20,6 Anderson Court,2880,NSW,Australia,1,Average
16.0,4,2234.62,1,4,2,142,7,silver,Female,84,1967-09-08,Manufacturing,Mass Customer,0,15.0,54.73489277772321,50,4 Milwaukee Park,3046,VIC,Australia,9,Average
4.0,4,1948.45,1,4,2,142,7,silver,Female,81,1996-08-19,Manufacturing,Mass Customer,0,5.0,25.787001992833716,30,11 Golf Pass,4805,QLD,Australia,2,Average
16.0,4,2504.2799999999997,1,4,2,142,7,silver,Female,8,1959-04-24,Health,High Net Worth,0,13.0,63.110150312101055,60,011 Lotheville Junction,2099,NSW,Australia,10,Average
2.0,4,2699.7099999999996,1,4,2,142,7,silver,Male,48,1994-02-28,Health,Mass Customer,1,7.0,28.25933202014434,30,7008 Warner Park,4670,QLD,Australia,2,Average
2.0,2,1820.5700000000002,1,4,2,142,7,silver,Female,22,1964-09-04,Retail,Mass Customer,0,13.0,57.74385257840358,60,46 Stone Corner Avenue,2210,NSW,Australia,10,Average
10.0,4,2185.27,1,4,2,142,7,silver,Male,16,1991-05-09,Manufacturing,Affluent Customer,1,8.0,31.068424609314548,30,86 Morningstar Junction,2031,NSW,Australia,12,Average
3.0,4,2438.59,1,4,2,142,7,silver,Male,14,1962-04-11,Retail,Affluent Customer,1,11.0,60.144997023532504,60,5063 Shopko Pass,2582,NSW,Australia,8,Average
7.0,3,1924.18,1,4,2,142,7,silver,Male,4,1973-08-23,Financial Services,High Net Worth,0,9.0,48.77720713051622,50,09653 Golf View Way,3840,VIC,Australia,2,Average
3.0,4,2515.1400000000003,1,4,2,142,7,silver,Female,12,1985-08-31,Retail,Affluent Customer,0,3.0,36.75505746282968,40,1 Michigan Way,2153,NSW,Australia,10,Average
6.0,4,2434.64,1,4,2,142,7,silver,Male,79,1954-10-30,Health,Affluent Customer,0,14.0,67.59210408254124,70,6 Morning Park,3666,VIC,Australia,2,Average
9.0,2,1828.47,1,4,2,142,7,silver,Male,81,1998-03-18,Argiculture,Mass Customer,1,4.0,24.209967556808337,20,493 Buell Point,4500,QLD,Australia,8,Average
6.0,4,1824.48,1,4,2,142,7,silver,Female,39,1988-03-05,Retail,High Net Worth,1,16.0,34.24439673742122,30,1 Service Alley,2116,NSW,Australia,10,Average
15.0,3,2717.0999999999995,1,4,2,142,7,silver,Female,32,1973-06-28,Financial Services,Mass Customer,0,10.0,48.930529922907574,50,3075 Victoria Drive,2290,NSW,Australia,7,Average
12.0,3,2077.2999999999997,1,4,2,142,7,silver,Female,41,1985-11-24,Property,Mass Customer,1,18.0,36.522335367235655,40,47878 Pond Park,4133,QLD,Australia,3,Average
11.0,3,2006.1800000000003,1,4,2,142,7,silver,Male,65,1968-08-14,Health,Mass Customer,0,17.0,53.80126648834013,50,95 Butterfield Circle,3352,VIC,Australia,4,Average
11.0,4,2158.71,1,4,2,142,7,silver,Female,72,1976-06-01,Manufacturing,Mass Customer,1,10.0,46.00370733243686,50,4270 Loeprich Lane,3064,VIC,Australia,7,Average
9.0,4,2233.67,1,4,2,142,7,silver,Female,51,1972-12-27,Financial Services,High Net Worth,1,8.0,49.43156690518647,50,36 Vidon Parkway,2798,NSW,Australia,6,Average
16.0,4,2152.05,1,4,2,142,7,silver,Female,12,1995-01-12,Financial Services,High Net Worth,1,7.0,27.388677591921994,30,231 Havey Court,2153,NSW,Australia,10,Average
9.0,4,2208.58,1,4,2,142,7,silver,Female,53,1974-10-02,Health,Mass Customer,1,21.0,47.668354792685875,50,37006 Hoard Circle,3182,VIC,Australia,7,Average
2.0,3,1863.53,1,4,2,142,7,silver,Male,83,1974-11-16,Financial Services,Mass Customer,1,17.0,47.54514897737139,50,80 Cordelia Street,4061,QLD,Australia,5,Average
1.0,3,2123.71,1,4,2,142,7,silver,Male,0,1968-04-16,Manufacturing,Affluent Customer,1,13.0,54.129815329178754,50,261 Mosinee Avenue,2335,NSW,Australia,5,Average
6.0,4,2513.7799999999997,1,4,2,142,7,silver,Female,98,1960-04-19,Financial Services,High Net Worth,1,9.0,62.1217658825782,60,9 Lake View Avenue,3178,VIC,Australia,9,Average
0.0,4,2792.56,1,4,2,142,7,silver,Male,12,1989-07-14,IT,Mass Customer,1,2.0,32.88639486195492,30,38 Armistice Alley,2018,NSW,Australia,8,Average
3.0,4,1942.45,1,4,2,142,7,silver,Male,48,1974-09-05,IT,Mass Customer,1,18.0,47.74227828187456,50,7285 Waxwing Pass,2620,NSW,Australia,5,Average
4.0,4,2302.5400000000004,1,4,2,142,7,silver,Female,95,1973-04-23,Manufacturing,Mass Customer,0,8.0,49.111231785368815,50,61 Upham Parkway,4558,QLD,Australia,4,Average
8.0,3,2515.29,1,4,2,142,7,silver,Male,34,1972-06-19,Health,High Net Worth,1,17.0,49.954507143521276,50,29886 Crownhardt Crossing,2141,NSW,Australia,8,Average
4.0,4,2293.1299999999997,1,4,2,142,7,silver,Male,69,1976-03-21,Manufacturing,Mass Customer,1,20.0,46.20083663694003,50,0 Debs Lane,3204,VIC,Australia,7,Average
6.0,4,2434.76,1,4,2,142,7,silver,Female,35,1978-09-22,IT,Affluent Customer,0,18.0,43.69565172554555,40,34 Arrowood Pass,2567,NSW,Australia,9,Average
1.0,4,2074.34,1,4,2,142,7,silver,Male,50,1962-01-12,Health,Mass Customer,0,14.0,60.38867074715448,60,679 Huxley Trail,2087,NSW,Australia,11,Average
0.0,4,2198.08,1,4,2,142,7,silver,Female,40,1973-08-02,Retail,Affluent Customer,1,7.0,48.83470317766298,50,43 Commercial Road,4128,QLD,Australia,7,Average
15.0,4,2650.53,1,4,2,142,7,silver,Female,61,1978-02-13,Health,Mass Customer,1,21.0,44.30072917409001,40,7451 Jana Lane,2138,NSW,Australia,8,Average
13.0,4,2474.77,1,4,2,142,7,silver,Male,19,1957-09-01,Argiculture,Mass Customer,1,11.0,64.75289451629416,60,15673 Farmco Point,4017,QLD,Australia,6,Average
1.0,3,2513.69,1,4,2,142,7,silver,Male,54,1966-07-03,Health,High Net Worth,1,18.0,55.917668604742246,60,7909 Pierstorff Crossing,2517,NSW,Australia,9,Average
6.0,4,2059.8299999999995,1,4,2,142,7,silver,Female,96,1967-08-29,Financial Services,Mass Customer,0,4.0,54.762271847793095,50,4320 Toban Avenue,2260,NSW,Australia,11,Average
8.0,3,2316.34,1,4,2,142,7,silver,Female,97,1953-10-25,Financial Services,High Net Worth,1,7.0,68.60512967512699,70,77 Golf Course Junction,3027,VIC,Australia,8,Average
10.0,3,2466.2799999999997,1,4,2,142,7,silver,Male,60,1979-09-14,Health,Affluent Customer,1,20.0,42.71821892405065,40,3673 Jenna Center,4301,QLD,Australia,3,Average
13.0,4,2267.84,1,4,2,142,7,silver,Female,84,1978-01-23,Health,Mass Customer,1,13.0,44.358225221236765,40,8 Monterey Plaza,2066,NSW,Australia,9,Average
4.0,4,3249.02,1,4,3,143,8,silver,Female,58,1986-09-04,Health,High Net Worth,0,13.0,35.744769777250916,40,74 Anniversary Junction,2330,NSW,Australia,6,High Risk
11.0,4,4046.88,1,4,3,143,8,silver,Male,55,1992-05-12,Financial Services,Mass Customer,1,10.0,30.058136923735788,30,313 Schiller Trail,3018,VIC,Australia,4,High Risk
13.0,4,3121.17,1,4,3,143,8,silver,Female,42,1967-01-17,Property,Mass Customer,1,13.0,55.37556301735852,60,9 Steensland Center,3103,VIC,Australia,12,High Risk
18.0,3,3473.3200000000006,1,4,3,143,8,silver,Female,76,1973-10-24,Health,Affluent Customer,0,13.0,48.60745689608293,50,58729 Moland Trail,2035,NSW,Australia,12,High Risk
8.0,4,2807.58,1,4,3,143,8,silver,Male,49,1992-07-09,Manufacturing,Affluent Customer,1,4.0,29.899338317330457,30,2769 Banding Avenue,3189,VIC,Australia,10,High Risk
17.0,4,2812.1099999999997,1,4,3,143,8,silver,Male,20,1998-09-26,Financial Services,Mass Customer,1,3.0,23.684289411466544,20,2 Nova Street,4228,QLD,Australia,8,High Risk
10.0,4,3633.61,1,4,3,143,8,silver,Male,42,1982-07-28,Property,Mass Customer,1,15.0,39.848892380726696,40,9837 Granby Alley,2445,NSW,Australia,7,High Risk
2.0,4,3061.7999999999997,1,4,3,143,8,silver,Female,6,1963-03-10,Entertainment,Affluent Customer,1,18.0,59.23327399020533,60,19 Barby Parkway,4127,QLD,Australia,4,High Risk
5.0,4,3015.0499999999997,1,4,3,143,8,silver,Female,64,1965-05-13,Manufacturing,Mass Customer,1,19.0,57.05663791964947,60,92 Waubesa Center,2760,NSW,Australia,8,High Risk
10.0,4,3917.4700000000003,1,4,3,143,8,silver,Female,21,1965-07-12,Health,High Net Worth,1,5.0,56.89236349923016,60,99000 Petterle Drive,2062,NSW,Australia,9,High Risk
1.0,4,3000.7,1,4,3,143,8,silver,Male,12,1995-08-21,Manufacturing,Mass Customer,1,22.0,26.783600143377534,30,89 Anhalt Park,2106,NSW,Australia,11,High Risk
13.0,4,3207.1700000000005,1,4,3,143,8,silver,Female,9,1959-11-26,Financial Services,Mass Customer,1,5.0,62.51876239859154,60,8492 Autumn Leaf Center,3214,VIC,Australia,2,High Risk
8.0,4,3599.1800000000003,1,4,3,143,8,silver,Female,33,1959-04-27,Manufacturing,High Net Worth,0,16.0,63.10193659108009,60,1 Drewry Junction,3810,VIC,Australia,7,High Risk
17.0,4,3022.9999999999995,1,4,3,143,8,silver,Female,36,1974-12-26,IT,Mass Customer,0,21.0,47.435632697091854,50,3 Vermont Junction,3757,VIC,Australia,6,High Risk
11.0,4,3996.6,1,4,3,143,8,silver,Male,25,1986-11-29,Entertainment,Mass Customer,0,10.0,35.50930977464991,40,16420 Veith Crossing,4214,QLD,Australia,7,High Risk
7.0,4,4100.59,1,4,3,143,8,silver,Male,18,1965-09-29,Argiculture,Mass Customer,0,16.0,56.67606884567807,60,688 Straubel Junction,2113,NSW,Australia,9,High Risk
12.0,4,3839.45,1,4,3,143,8,silver,Female,82,1995-07-29,Manufacturing,High Net Worth,0,6.0,26.84657200453827,30,14 Autumn Leaf Avenue,2570,NSW,Australia,10,High Risk
2.0,4,3696.4300000000003,1,4,3,143,8,silver,Female,64,1993-05-17,Financial Services,Mass Customer,1,6.0,29.045111331150043,30,624 Atwood Circle,2164,NSW,Australia,8,High Risk
5.0,3,4031.6500000000005,1,4,3,143,8,silver,Female,42,1990-02-10,Financial Services,High Net Worth,1,7.0,32.30869648348034,30,888 Warrior Avenue,2170,NSW,Australia,8,High Risk
18.0,4,3825.71,1,4,3,143,8,silver,Male,90,1993-10-21,Financial Services,Mass Customer,0,3.0,28.615259931052844,30,30 Bay Hill,2229,NSW,Australia,12,High Risk
12.0,4,2823.58,1,4,3,143,8,silver,Male,70,1957-07-04,Argiculture,Mass Customer,0,13.0,64.91443102970648,60,6247 Crest Line Terrace,2250,NSW,Australia,8,High Risk
0.0,4,3144.9999999999995,1,4,3,143,8,silver,Male,20,1986-07-06,Retail,High Net Worth,1,11.0,35.90904419767023,40,87038 Sauthoff Road,2761,NSW,Australia,7,High Risk
16.0,3,3023.26,1,4,3,143,8,silver,Male,97,1977-11-10,Manufacturing,High Net Worth,1,22.0,44.56083033975392,40,4 Maywood Court,2228,NSW,Australia,10,High Risk
12.0,4,3250.72,1,4,3,143,8,silver,Female,11,1960-05-10,Retail,Affluent Customer,1,14.0,62.064269835431446,60,79 Eggendart Trail,3977,VIC,Australia,8,High Risk
7.0,3,4053.9199999999996,1,4,3,143,8,silver,Female,59,1974-06-26,Health,Mass Customer,1,16.0,47.936669679370745,50,79494 Ruskin Circle,2527,NSW,Australia,9,High Risk
15.0,4,3078.6200000000003,1,4,3,143,8,silver,Male,52,1970-08-23,Health,Mass Customer,0,9.0,51.777953210175625,50,4 Susan Center,3170,VIC,Australia,9,High Risk
6.0,4,3521.63,1,4,3,143,8,silver,Male,16,1964-08-07,Health,Mass Customer,1,8.0,57.82051397459926,60,85 Kim Way,3140,VIC,Australia,9,High Risk
9.0,4,2972.3399999999997,1,4,3,143,8,silver,Male,67,1956-07-25,Manufacturing,Mass Customer,0,18.0,65.85627104011053,70,8934 Havey Plaza,2548,NSW,Australia,8,High Risk
5.0,4,3130.1900000000005,1,4,3,143,8,silver,Male,83,1992-05-23,Entertainment,Mass Customer,0,2.0,30.028019946658915,30,79862 Darwin Crossing,4215,QLD,Australia,8,High Risk
13.0,4,3232.82,1,4,3,143,8,silver,Male,42,1986-01-18,Property,High Net Worth,1,18.0,36.37175048185129,40,46100 Jay Place,4075,QLD,Australia,6,High Risk
3.0,4,3249.41,1,4,3,143,8,silver,Male,91,1970-03-19,Financial Services,High Net Worth,1,13.0,52.20780461027282,50,60424 Bultman Terrace,2120,NSW,Australia,10,High Risk
14.0,2,419.68000000000006,1,4,4,144,9,silver,Male,39,1988-08-11,Health,Mass Customer,1,15.0,33.80906952331004,30,0 Dunning Plaza,2462,NSW,Australia,2,Evasive
18.0,4,1680.6599999999999,1,4,4,144,9,silver,Female,41,1995-01-31,Health,Mass Customer,1,1.0,27.336657358789214,30,939 Coleman Pass,4509,QLD,Australia,7,Evasive
4.0,4,1454.6100000000001,1,4,4,144,9,silver,Male,92,1998-12-25,Financial Services,Mass Customer,1,1.0,23.437877780837578,20,177 Sheridan Trail,2759,NSW,Australia,8,Evasive
18.0,4,722.3,1,4,4,144,9,silver,Male,37,1973-04-07,Financial Services,Mass Customer,0,3.0,49.15503829748064,50,3 Washington Plaza,3199,VIC,Australia,7,Evasive
9.0,2,1182.38,1,4,4,144,9,silver,Male,71,1953-08-17,Retail,High Net Worth,1,11.0,68.7940452586092,70,4 Rowland Way,2126,NSW,Australia,10,Evasive
18.0,3,1710.62,1,4,4,144,9,silver,Male,11,1993-07-26,Health,Affluent Customer,1,5.0,28.853457840660845,30,671 Mallory Pass,2177,NSW,Australia,8,Evasive
10.0,3,1101.08,1,4,4,144,9,silver,Male,69,1988-08-24,Telecommunications,Affluent Customer,1,6.0,33.773476732219194,30,62 Linden Drive,4209,QLD,Australia,4,Evasive
2.0,2,1323.66,1,4,4,144,9,silver,Female,93,1992-04-27,Manufacturing,Mass Customer,0,9.0,30.099205528840617,30,6 Logan Junction,2148,NSW,Australia,9,Evasive
17.0,2,1085.7400000000002,1,4,4,144,9,silver,Male,36,1973-02-04,Property,High Net Worth,1,18.0,49.324788531913924,50,75 Scott Place,3806,VIC,Australia,7,Evasive
12.0,4,780.7,1,4,4,144,9,silver,Male,48,1990-08-07,Manufacturing,Mass Customer,1,5.0,31.821349036236388,30,13845 Hayes Center,3228,VIC,Australia,8,Evasive
14.0,2,1617.21,1,4,4,144,9,silver,Female,68,1990-04-12,Argiculture,Mass Customer,0,8.0,32.14168415605404,30,30991 Macpherson Parkway,2155,NSW,Australia,9,Evasive
11.0,2,1438.6200000000001,1,4,4,144,9,silver,Male,69,1999-05-12,Health,Mass Customer,1,2.0,23.060046613873162,20,98 Sutteridge Point,3131,VIC,Australia,10,Evasive
4.0,2,526.7900000000001,1,4,4,144,9,silver,Male,50,1969-08-02,Health,Mass Customer,1,6.0,52.83478531487319,50,29133 Canary Circle,2282,NSW,Australia,8,Evasive
4.0,2,308.78000000000003,1,4,4,144,9,silver,Male,8,1967-01-30,Manufacturing,Mass Customer,0,14.0,55.339970226267674,60,8 Becker Drive,4868,QLD,Australia,4,Evasive
16.0,4,1700.17,1,4,4,144,9,silver,Male,37,1986-03-21,IT,Mass Customer,0,4.0,36.202000247418,40,582 Kropf Avenue,2032,NSW,Australia,11,Evasive
3.0,2,575.1500000000001,1,4,4,144,9,silver,Female,4,1989-08-14,Health,High Net Worth,1,8.0,32.80151974473827,30,81 Artisan Park,2259,NSW,Australia,5,Evasive
14.0,4,1690.91,1,4,4,144,9,silver,Female,29,1970-09-30,Retail,High Net Worth,0,15.0,51.67391274391006,50,9 Debs Trail,4500,QLD,Australia,4,Evasive
7.0,3,863.6799999999998,1,4,4,144,9,silver,Male,20,1966-11-11,Financial Services,Mass Customer,0,18.0,55.55900278682675,60,5 Hauk Way,4870,QLD,Australia,8,Evasive
8.0,3,1030.19,1,4,4,144,9,silver,Male,18,1973-12-28,Retail,High Net Worth,0,7.0,48.42949294062868,50,249 Burning Wood Point,2758,NSW,Australia,8,Evasive
9.0,4,1702.4299999999998,1,4,4,144,9,silver,Female,2,1978-08-21,Health,High Net Worth,1,5.0,43.78326474976918,40,54294 Hovde Court,2500,NSW,Australia,8,Evasive
13.0,3,493.17,1,4,4,144,9,silver,Female,42,1964-02-27,Retail,Mass Customer,0,16.0,58.2640549097314,60,6265 Moland Terrace,2076,NSW,Australia,10,Evasive
16.0,3,1171.02,1,4,4,144,9,silver,Male,44,1968-10-06,IT,High Net Worth,0,19.0,53.65615741696974,50,3 Glacier Hill Parkway,2196,NSW,Australia,10,Evasive
12.0,4,900.0,1,4,4,144,9,silver,Male,98,1992-08-04,Manufacturing,Mass Customer,0,6.0,29.828152735148755,30,13 Basil Lane,2036,NSW,Australia,9,Evasive
3.0,4,1513.52,1,4,4,144,9,silver,Female,74,2000-05-18,Retail,Mass Customer,1,1.0,22.041545207273437,20,04 Schmedeman Court,2196,NSW,Australia,10,Evasive
8.0,3,1088.42,1,4,4,144,9,silver,Male,4,1985-12-28,Manufacturing,Mass Customer,0,10.0,36.42924652899804,40,63344 Holmberg Crossing,2025,NSW,Australia,10,Evasive
4.0,3,1203.34,1,4,4,144,9,silver,Female,5,1990-01-17,Property,Mass Customer,0,9.0,32.37440625164807,30,83 American Ash Drive,2261,NSW,Australia,8,Evasive
8.0,4,874.93,1,4,4,144,9,silver,Male,97,1964-12-11,Property,Mass Customer,1,6.0,57.475537691718706,60,1253 Ridge Oak Center,2560,NSW,Australia,4,Evasive
4.0,3,1141.41,1,4,4,144,9,silver,Female,48,1964-07-08,Manufacturing,Mass Customer,1,10.0,57.90265118480892,60,2 Homewood Center,2775,NSW,Australia,6,Evasive
0.0,4,1248.49,1,4,4,144,9,silver,Female,71,1976-08-17,Health,High Net Worth,0,20.0,45.79288849289875,50,6915 Nobel Crossing,2195,NSW,Australia,6,Evasive
7.0,4,1195.6099999999997,1,4,4,144,9,silver,Male,72,1987-07-22,Property,Mass Customer,1,2.0,34.865901628007606,30,51673 Heffernan Park,4655,QLD,Australia,3,Evasive
1.0,4,222.77999999999994,1,4,4,144,9,silver,Male,74,1989-04-22,Health,High Net Worth,1,12.0,33.11364114353496,30,27 Hooker Plaza,2177,NSW,Australia,8,Evasive
16.0,3,1579.83,1,4,4,144,9,silver,Male,20,1955-07-18,Entertainment,Mass Customer,1,12.0,66.87751035371724,70,9 Dawn Court,4128,QLD,Australia,2,Evasive
17.0,4,1454.3900000000003,1,4,4,144,9,silver,Male,45,1975-02-23,Financial Services,High Net Worth,0,10.0,47.27409618367953,50,40062 Steensland Center,3977,VIC,Australia,6,Evasive
11.0,3,1783.8,1,4,4,144,9,silver,Male,65,1973-06-13,Financial Services,High Net Worth,1,17.0,48.9715985280124,50,24712 Hazelcrest Lane,3024,VIC,Australia,7,Evasive
18.0,3,1295.91,1,4,4,144,9,silver,Female,38,1963-06-24,Entertainment,Affluent Customer,1,16.0,58.94305584746455,60,107 Elmside Parkway,4811,QLD,Australia,5,Evasive
15.0,3,1616.56,1,4,4,144,9,silver,Female,33,1987-02-28,Financial Services,Affluent Customer,1,6.0,35.260160237013956,40,6137 Scoville Center,2120,NSW,Australia,10,Evasive
4.0,3,311.6099999999999,1,4,4,144,9,silver,Male,23,1976-09-28,Financial Services,Mass Customer,0,4.0,45.67789639860523,50,63663 Darwin Crossing,2565,NSW,Australia,10,Evasive
8.0,3,1689.75,1,4,4,144,9,silver,Male,60,1987-09-28,Financial Services,High Net Worth,0,5.0,34.67972395153239,30,4668 Coleman Street,2160,NSW,Australia,5,Evasive
7.0,1,830.2399999999999,1,4,4,144,9,silver,Female,38,1988-05-06,Health,Affluent Customer,0,22.0,34.07464650298793,30,0108 Forster Parkway,4017,QLD,Australia,6,Evasive
0.0,4,1236.19,1,4,4,144,9,silver,Male,59,1998-05-08,Manufacturing,Mass Customer,1,1.0,24.070334299451922,20,26710 Express Trail,4390,QLD,Australia,7,Evasive
13.0,4,527.74,1,4,4,144,9,silver,Female,70,1978-11-05,Retail,High Net Worth,1,5.0,43.575183817238056,40,58 High Crossing Place,4212,QLD,Australia,10,Evasive
4.0,4,1581.0500000000002,1,4,4,144,9,silver,Female,24,1975-10-22,Manufacturing,Mass Customer,0,6.0,46.6142605949953,50,7917 Norway Maple Way,2074,NSW,Australia,11,Evasive
12.0,4,1714.8399999999997,1,4,4,144,9,silver,Female,49,1969-03-23,Health,Mass Customer,0,4.0,53.19618903979567,50,441 Old Shore Circle,2131,NSW,Australia,11,Evasive
0.0,3,784.9099999999999,1,4,4,144,9,silver,Male,73,1985-10-31,Property,Mass Customer,1,9.0,36.588045135403384,40,12574 Truax Alley,2316,NSW,Australia,6,Evasive
7.0,2,327.07000000000016,1,4,4,144,9,silver,Female,30,1984-01-21,Health,Mass Customer,1,3.0,38.36494678293892,40,8548 Hanover Park,2067,NSW,Australia,11,Evasive
17.0,3,907.45,1,4,4,144,9,silver,Female,20,1959-07-13,Property,High Net Worth,1,14.0,62.89111775154198,60,07273 Sundown Trail,2358,NSW,Australia,2,Evasive
0.0,3,1396.6200000000003,1,4,4,144,9,silver,Female,37,1976-12-19,Financial Services,Mass Customer,1,17.0,45.45338802403217,50,99 Cascade Crossing,2048,NSW,Australia,12,Evasive
0.0,2,755.3000000000001,1,4,4,144,9,silver,Male,55,1954-11-03,Retail,Affluent Customer,1,5.0,67.58115245451329,70,29895 Crest Line Point,2049,NSW,Australia,11,Evasive
15.0,3,179.84,1,4,4,144,9,silver,Female,26,1976-08-30,Manufacturing,Mass Customer,1,18.0,45.7572957018079,50,5 Shelley Pass,2763,NSW,Australia,8,Evasive
13.0,3,952.8999999999999,1,4,4,144,9,silver,Female,68,1977-09-21,Telecommunications,Mass Customer,0,17.0,44.69772569010334,40,321 Muir Crossing,3175,VIC,Australia,5,Evasive
1.0,4,1713.79,1,4,4,144,9,silver,Female,53,1969-03-10,Property,Mass Customer,0,8.0,53.23178183088652,50,59 Old Gate Drive,4878,QLD,Australia,5,Evasive
12.0,3,541.3299999999999,1,4,4,144,9,silver,Male,91,1966-05-19,Entertainment,High Net Worth,1,16.0,56.04087442005673,60,75826 Bellgrove Trail,3095,VIC,Australia,10,Evasive
6.0,2,168.45,1,4,4,144,9,silver,Male,98,1959-05-06,Manufacturing,High Net Worth,0,16.0,63.077295428017194,60,0724 Oxford Crossing,2146,NSW,Australia,9,Evasive
11.0,2,877.4,1,4,4,144,9,silver,Male,80,1968-05-11,Financial Services,Mass Customer,1,4.0,54.06136765400404,50,8722 Summit Alley,2065,NSW,Australia,12,Evasive
17.0,2,815.9499999999999,1,4,4,144,9,silver,Male,63,1975-08-07,Manufacturing,Mass Customer,1,9.0,46.822341527526426,50,42293 Banding Plaza,2136,NSW,Australia,10,Evasive
14.0,3,1521.5700000000002,1,4,4,144,9,silver,Female,39,1979-09-18,Financial Services,Mass Customer,1,8.0,42.7072672960227,40,84741 Scoville Terrace,3029,VIC,Australia,5,Evasive
12.0,4,1338.61,1,4,4,144,9,silver,Female,86,1962-03-06,Health,Mass Customer,0,17.0,60.243561675784086,60,8 Ridgeview Park,2323,NSW,Australia,5,Evasive
12.0,2,1550.8200000000002,1,4,4,144,9,silver,Female,54,1993-02-24,Retail,Mass Customer,0,6.0,29.2696197057231,30,91079 Lukken Way,3338,VIC,Australia,5,Evasive
11.0,4,502.12,1,4,4,144,9,silver,Male,48,1964-01-16,Retail,High Net Worth,0,14.0,58.37904700402492,60,15 Emmet Street,2233,NSW,Australia,10,Evasive
8.0,4,977.4100000000001,1,4,4,144,9,silver,Male,77,1998-01-30,Retail,Mass Customer,0,2.0,24.338649186136795,20,86445 Bonner Junction,4660,QLD,Australia,3,Evasive
3.0,4,761.4699999999999,1,4,4,144,9,silver,Female,14,1991-04-01,Telecommunications,Mass Customer,1,3.0,31.17246507558011,30,38233 Boyd Alley,3976,VIC,Australia,6,Evasive
13.0,2,1172.58,1,4,4,144,9,silver,Female,80,1965-09-26,Property,Mass Customer,1,14.0,56.68428256669903,60,2272 Dennis Alley,3165,VIC,Australia,10,Evasive
13.0,3,231.7099999999999,1,4,4,144,9,silver,Female,53,1955-01-06,Health,Mass Customer,0,16.0,67.40592640606603,70,3563 Darwin Avenue,3095,VIC,Australia,9,Evasive
13.0,2,1596.3,1,4,4,144,9,silver,Male,31,1976-09-25,Property,Affluent Customer,1,16.0,45.68611011962619,50,042 Saint Paul Parkway,2769,NSW,Australia,10,Evasive
13.0,3,485.46000000000015,1,4,4,144,9,silver,Female,77,1976-11-02,Retail,Affluent Customer,1,5.0,45.582069653360634,50,6 Kedzie Hill,2214,NSW,Australia,9,Evasive
8.0,3,1303.1800000000003,1,4,4,144,9,silver,Male,85,1973-01-27,Health,High Net Worth,1,11.0,49.34669178796983,50,0899 Judy Pass,3072,VIC,Australia,10,Evasive
7.0,4,1559.1300000000006,1,4,4,144,9,silver,Female,44,1997-10-16,Financial Services,High Net Worth,1,5.0,24.62886732887758,20,05 Daystar Lane,2560,NSW,Australia,8,Evasive
14.0,4,1476.1699999999998,1,4,4,144,9,silver,Female,37,1993-08-06,Property,High Net Worth,1,8.0,28.823340863583972,30,09040 Myrtle Parkway,2015,NSW,Australia,8,Evasive
17.0,3,1602.8200000000002,1,4,4,144,9,silver,Male,33,1973-03-09,Argiculture,Affluent Customer,1,18.0,49.2344376006833,50,71761 Almo Street,4178,QLD,Australia,7,Evasive
12.0,4,1636.08,1,4,4,144,9,silver,Male,98,1971-04-20,Property,Mass Customer,0,7.0,51.12085552849838,50,82010 Lakewood Center,2770,NSW,Australia,6,Evasive
10.0,3,1397.8999999999999,1,4,4,144,9,silver,Male,76,1995-12-07,Financial Services,Mass Customer,1,1.0,26.487906186622777,30,01736 Saint Paul Way,2154,NSW,Australia,11,Evasive
15.0,3,799.32,1,4,4,144,9,silver,Female,66,1970-08-15,Property,Mass Customer,0,14.0,51.79985646623153,50,1946 Golf Course Hill,3156,VIC,Australia,10,Evasive
18.0,2,630.21,1,4,4,144,9,silver,Female,57,1980-02-29,Retail,Mass Customer,1,10.0,42.25825054687658,40,623 Talisman Way,2763,NSW,Australia,8,Evasive
17.0,3,1429.5400000000002,1,4,4,144,9,silver,Male,14,1994-02-11,IT,Affluent Customer,1,8.0,28.305876439263145,30,03287 Hallows Center,4305,QLD,Australia,3,Evasive
9.0,4,1147.86,1,4,4,144,9,silver,Female,93,1975-07-24,Manufacturing,Mass Customer,1,17.0,46.86067222562426,50,4898 Buell Terrace,3043,VIC,Australia,7,Evasive
16.0,4,811.6699999999998,1,4,4,144,9,silver,Male,63,1992-09-04,Manufacturing,Mass Customer,1,9.0,29.74327761793211,30,3619 Elgar Terrace,3337,VIC,Australia,3,Evasive
15.0,3,1554.3400000000001,1,4,4,144,9,silver,Female,14,1977-03-01,Retail,High Net Worth,0,21.0,45.256258719529,50,50469 Shelley Avenue,4350,QLD,Australia,8,Evasive
10.0,4,1213.75,1,4,4,144,9,silver,Male,65,1986-05-18,Financial Services,Affluent Customer,0,15.0,36.043201641012665,40,05 Dahle Drive,3757,VIC,Australia,7,Evasive
